stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
5511,,"Pļavu iela",,56.88230,23.94155,https://saraksti.lv/#stop/5511,,
5513,,"Siltumnīcu komplekss",,56.88074,23.93111,https://saraksti.lv/#stop/5513,,
5515,,"Pīlādžu iela",,56.87677,23.92948,https://saraksti.lv/#stop/5515,,
5514,,"Ziedkalnu iela",,56.87811,23.92513,https://saraksti.lv/#stop/5514,,
5177,,"Ķienes",,56.87895,23.95803,https://saraksti.lv/#stop/5177,,
5176,,"Ķienes",,56.87908,23.95906,https://saraksti.lv/#stop/5176,,
5311,,"Puķulejas",,56.88636,23.98771,https://saraksti.lv/#stop/5311,,
5310,,"Puķulejas",,56.88731,23.99217,https://saraksti.lv/#stop/5310,,
5330,,"Riekstiņi",,56.88086,23.96469,https://saraksti.lv/#stop/5330,,
5329,,"Riekstiņi",,56.88190,23.96945,https://saraksti.lv/#stop/5329,,
4848,,"Vētras",,56.88328,23.97465,https://saraksti.lv/#stop/4848,,
8083,,"Vētras",,56.88419,23.97921,https://saraksti.lv/#stop/8083,,
5439,,"Vizmas",,56.88981,24.00222,https://saraksti.lv/#stop/5439,,
1540,,"Priežkalni",,56.92306,23.99648,https://saraksti.lv/#stop/1540,,
1543,,"Priežkalni",,56.92306,23.99722,https://saraksti.lv/#stop/1543,,
1541,,"Rīgas lidosta",,56.92154,23.97973,https://saraksti.lv/#stop/1541,,
1539,,"Rūdas",,56.92673,24.00215,https://saraksti.lv/#stop/1539,,
1544,,"Rūdas",,56.92678,24.00283,https://saraksti.lv/#stop/1544,,
5076,,"Čiekuri",,56.89197,23.98662,https://saraksti.lv/#stop/5076,,
5075,,"Čiekuri",,56.89226,23.98646,https://saraksti.lv/#stop/5075,,
4996,,"Milži",,56.90446,23.99476,https://saraksti.lv/#stop/4996,,
8064,,"Milži",,56.90470,23.99530,https://saraksti.lv/#stop/8064,,
5236,,"Noras",,56.91015,24.00243,https://saraksti.lv/#stop/5236,,
5235,,"Noras",,56.91101,24.00376,https://saraksti.lv/#stop/5235,,
5389,,"Stīpnieki",,56.91495,24.00910,https://saraksti.lv/#stop/5389,,
5390,,"Stīpnieki",,56.91641,24.01158,https://saraksti.lv/#stop/5390,,
5447,,"Zirnīši",,56.89792,23.98565,https://saraksti.lv/#stop/5447,,
5448,,"Zirnīši",,56.89818,23.98631,https://saraksti.lv/#stop/5448,,
1554,,"Latvijas Pasts",,56.92767,23.98697,https://saraksti.lv/#stop/1554,,
5518b,,"Kalngales",,56.87607,23.95193,https://saraksti.lv/#stop/5518b,,
1395,,"Mārupe",,56.89518,24.04591,https://saraksti.lv/#stop/1395,,
5516b,,"Bērzu iela",,56.87651,23.93490,https://saraksti.lv/#stop/5516b,,
1125,,"Rīgas lidosta",,56.92186,23.98040,https://saraksti.lv/#stop/1125,,
5312,,"Puķulejas",,56.88747,23.98974,https://saraksti.lv/#stop/5312,,
1396,,"Bērnudārzs ""Zeltrīti""",,56.89005,24.04958,https://saraksti.lv/#stop/1396,,
1397,,"Bērnudārzs ""Zeltrīti""",,56.88987,24.05070,https://saraksti.lv/#stop/1397,,
1558,,"Tīraine",,56.88845,24.06243,https://saraksti.lv/#stop/1558,,
1398,,"Veczariņu iela",,56.88950,24.05766,https://saraksti.lv/#stop/1398,,
1394,,"Veczariņu iela",,56.88968,24.05636,https://saraksti.lv/#stop/1394,,
1555,,"Miglas iela",,56.92599,23.99243,https://saraksti.lv/#stop/1555,,
0211,,"Ķīšezera iela",,56.99533,24.17228,https://saraksti.lv/#stop/0211,,
0210,,"Ķīšezera iela",,56.99461,24.17310,https://saraksti.lv/#stop/0210,,
0290,,"Meža prospekts",,57.00646,24.16541,https://saraksti.lv/#stop/0290,,
0422,,"Saules dārzs",,57.00168,24.17047,https://saraksti.lv/#stop/0422,,
0421,,"Saules dārzs",,57.00167,24.16992,https://saraksti.lv/#stop/0421,,
0485,,"Sporta bāze",,57.00419,24.16809,https://saraksti.lv/#stop/0485,,
0484,,"Sporta bāze",,57.00360,24.16865,https://saraksti.lv/#stop/0484,,
0458,,"Sudrabu Edžus iela",,56.99821,24.17099,https://saraksti.lv/#stop/0458,,
0457,,"Sudrabu Edžus iela",,56.99895,24.17039,https://saraksti.lv/#stop/0457,,
3214,,"Hamburgas iela",,56.99743,24.16141,https://saraksti.lv/#stop/3214,,
3238,,"Hamburgas iela",,56.99768,24.16127,https://saraksti.lv/#stop/3238,,
3240,,"Mežaparks / ZOO",,57.00469,24.15705,https://saraksti.lv/#stop/3240,,
3215,,"Mirdzas Ķempes iela",,56.99370,24.16366,https://saraksti.lv/#stop/3215,,
3237,,"Mirdzas Ķempes iela",,56.99352,24.16375,https://saraksti.lv/#stop/3237,,
3213,,"Visbijas prospekts",,57.00055,24.15951,https://saraksti.lv/#stop/3213,,
3239,,"Visbijas prospekts",,57.00027,24.15974,https://saraksti.lv/#stop/3239,,
0209,,"Ķīšezera iela",,56.99521,24.17175,https://saraksti.lv/#stop/0209,,
0048,,"Bergenas iela",,57.00226,24.15182,https://saraksti.lv/#stop/0048,,
0049,,"Bergenas iela",,57.00243,24.15220,https://saraksti.lv/#stop/0049,,
0132,,"Ezermalas iela",,57.00685,24.16420,https://saraksti.lv/#stop/0132,,
3211,,"Ezermalas iela",,57.00678,24.16236,https://saraksti.lv/#stop/3211,,
0164,,"Inčukalna iela",,56.99706,24.14149,https://saraksti.lv/#stop/0164,,
0291a,,"Mežaparks",,57.00435,24.15482,https://saraksti.lv/#stop/0291a,,
0292,,"Mežaparks / ZOO",,57.00437,24.15543,https://saraksti.lv/#stop/0292,,
0291,,"Mežaparks / ZOO",,57.00487,24.15652,https://saraksti.lv/#stop/0291,,
3212,,"Mežaparks / ZOO",,57.00556,24.15748,https://saraksti.lv/#stop/3212,,
0448,,"Stendera iela",,56.99927,24.14646,https://saraksti.lv/#stop/0448,,
0449,,"Stendera iela",,56.99881,24.14571,https://saraksti.lv/#stop/0449,,
1529,,"Bērnu slimnīca ""Gaiļezers""",,56.95631,24.25438,https://saraksti.lv/#stop/1529,,
0188,,"Biķernieku memoriāls",,56.96504,24.20954,https://saraksti.lv/#stop/0188,,
0187,,"Biķernieku memoriāls",,56.96566,24.20741,https://saraksti.lv/#stop/0187,,
0379a,,"Ratnieki",,56.95803,24.23653,https://saraksti.lv/#stop/0379a,,
0407,,"S.Eizenšteina iela",,56.95910,24.23236,https://saraksti.lv/#stop/0407,,
0527,,"Slimnīca ""Gaiļezers""",,56.96802,24.23979,https://saraksti.lv/#stop/0527,,
0054,,"Biķernieku iela",,56.95891,24.23818,https://saraksti.lv/#stop/0054,,
0151,,"Hipokrāta iela",,56.95979,24.23837,https://saraksti.lv/#stop/0151,,
0542,,"Mežciema pamatskola",,56.96243,24.23852,https://saraksti.lv/#stop/0542,,
0543,,"Mežciema pamatskola",,56.96334,24.23874,https://saraksti.lv/#stop/0543,,
8030,,"Mežciems",,56.97074,24.24280,https://saraksti.lv/#stop/8030,,
0528,,"Slimnīca ""Gaiļezers""",,56.96683,24.24017,https://saraksti.lv/#stop/0528,,
7988,,"Slimnīca ""Gaiļezers""",,56.96836,24.24142,https://saraksti.lv/#stop/7988,,
0052,,"Bērnu slimnīca ""Gaiļezers""",,56.95877,24.25277,https://saraksti.lv/#stop/0052,,
0053,,"Bērnu slimnīca ""Gaiļezers""",,56.95977,24.25302,https://saraksti.lv/#stop/0053,,
1702,,"80.vidusskola",,56.95924,24.20304,https://saraksti.lv/#stop/1702,,
0070,,"Celmu iela",,56.97479,24.23299,https://saraksti.lv/#stop/0070,,
0071,,"Celmu iela",,56.97479,24.23256,https://saraksti.lv/#stop/0071,,
0260,,"Dambjapurva iela",,56.97385,24.24022,https://saraksti.lv/#stop/0260,,
0343,,"Sociālās aprūpes centrs ""Mežciems""",,56.97504,24.22674,https://saraksti.lv/#stop/0343,,
0341,,"Sociālās aprūpes centrs ""Mežciems""",,56.97505,24.22615,https://saraksti.lv/#stop/0341,,
1154,,"Dambjapurva iela",,56.97302,24.23941,https://saraksti.lv/#stop/1154,,
7982,,"Līduma iela",,56.97219,24.23434,https://saraksti.lv/#stop/7982,,
1156,,"Līduma iela",,56.97205,24.23318,https://saraksti.lv/#stop/1156,,
1158,,"Biķernieku iela",,56.96093,24.23116,https://saraksti.lv/#stop/1158,,
0298,,"Motormuzejs",,56.97034,24.23003,https://saraksti.lv/#stop/0298,,
0297,,"Motormuzejs",,56.97025,24.22997,https://saraksti.lv/#stop/0297,,
0408,,"S.Eizenšteina iela",,56.96146,24.23215,https://saraksti.lv/#stop/0408,,
0439,,"Sporta bāze ""Biķernieki""",,56.96611,24.23348,https://saraksti.lv/#stop/0439,,
1157,,"Sporta bāze ""Biķernieki""",,56.96499,24.23380,https://saraksti.lv/#stop/1157,,
0286,,"Dambjapurva iela",,56.97257,24.24123,https://saraksti.lv/#stop/0286,,
8030a,,"Mežciems",,56.96984,24.24286,https://saraksti.lv/#stop/8030a,,
3080,,"Mīlgrāvis",,57.01711,24.12302,https://saraksti.lv/#stop/3080,,
0475,,"Mīlgrāvja tilts",,57.03192,24.13409,https://saraksti.lv/#stop/0475,,
0474,,"Mīlgrāvja tilts",,57.03101,24.13559,https://saraksti.lv/#stop/0474,,
0238,,"Lēdurgas iela",,57.01799,24.13049,https://saraksti.lv/#stop/0238,,
0314,,"Ostas iela",,57.02182,24.13475,https://saraksti.lv/#stop/0314,,
0313,,"Ostas iela",,57.02171,24.13412,https://saraksti.lv/#stop/0313,,
0239,,"Lēdurgas iela",,57.01913,24.13209,https://saraksti.lv/#stop/0239,,
8067,,"Mucenieki",,56.95887,24.37973,https://saraksti.lv/#stop/8067,,
5132,,"Gaviezes iela",,56.94870,23.98874,https://saraksti.lv/#stop/5132,,
5131,,"Gaviezes iela",,56.94782,23.99001,https://saraksti.lv/#stop/5131,,
5218,,"Mežmalas iela",,56.94359,23.99660,https://saraksti.lv/#stop/5218,,
5219,,"Mežmalas iela",,56.94376,23.99573,https://saraksti.lv/#stop/5219,,
5590,,"Gramzdas iela",,56.94030,23.99980,https://saraksti.lv/#stop/5590,,
5591,,"Gramzdas iela",,56.93984,23.99910,https://saraksti.lv/#stop/5591,,
3065,,"Eksportosta",,56.96826,24.09791,https://saraksti.lv/#stop/3065,,
3096,,"Vašingtona laukums",,56.96259,24.09830,https://saraksti.lv/#stop/3096,,
0252,,"Lugažu iela",,56.97479,24.11199,https://saraksti.lv/#stop/0252,,
0253,,"Lugažu iela",,56.97385,24.11100,https://saraksti.lv/#stop/0253,,
3068,,"Lugažu iela",,56.97466,24.11203,https://saraksti.lv/#stop/3068,,
3092,,"Lugažu iela",,56.97446,24.11184,https://saraksti.lv/#stop/3092,,
0346,,"Pētersala",,56.96866,24.10696,https://saraksti.lv/#stop/0346,,
0347,,"Pētersala",,56.96901,24.10708,https://saraksti.lv/#stop/0347,,
3095,,"Eksportosta",,56.96853,24.09827,https://saraksti.lv/#stop/3095,,
3066,,"Katrīnas iela",,56.96819,24.10072,https://saraksti.lv/#stop/3066,,
3094,,"Katrīnas iela",,56.96809,24.10150,https://saraksti.lv/#stop/3094,,
3067,,"Pētersala",,56.96771,24.10535,https://saraksti.lv/#stop/3067,,
3093,,"Pētersala",,56.96782,24.10589,https://saraksti.lv/#stop/3093,,
5472,,"Pētersala",,56.96764,24.10632,https://saraksti.lv/#stop/5472,,
2013,,"Pētersala",,56.96764,24.10648,https://saraksti.lv/#stop/2013,,
3251,,"Kultūru vidusskola",,56.97061,24.10872,https://saraksti.lv/#stop/3251,,
3252,,"Kultūru vidusskola",,56.97037,24.10849,https://saraksti.lv/#stop/3252,,
4131,,"Pagrieziens uz Piņķiem",,56.94603,23.92306,https://saraksti.lv/#stop/4131,,
5272,,"Jaunā iela",,56.95173,23.91329,https://saraksti.lv/#stop/5272,,
5273,,"Pagrieziens uz Piņķiem",,56.94580,23.91993,https://saraksti.lv/#stop/5273,,
4977,,"Piņķi",,56.94428,23.91045,https://saraksti.lv/#stop/4977,,
8073,,"Piņķi",,56.94433,23.91042,https://saraksti.lv/#stop/8073,,
8071,,"Meistaru iela",,56.94293,23.90414,https://saraksti.lv/#stop/8071,,
1537,,"Apuzes iela",,56.93373,24.03027,https://saraksti.lv/#stop/1537,,
1427,,"Jūrkalnes iela",,56.93948,24.02227,https://saraksti.lv/#stop/1427,,
1428,,"Jūrkalnes iela",,56.93929,24.02242,https://saraksti.lv/#stop/1428,,
1429,,"Šampētera iela",,56.93788,24.02483,https://saraksti.lv/#stop/1429,,
1430,,"Šampētera iela",,56.93736,24.02542,https://saraksti.lv/#stop/1430,,
1423,,"Apuzes iela",,56.93350,24.03176,https://saraksti.lv/#stop/1423,,
1413,,"Ventspils iela",,56.93565,24.03877,https://saraksti.lv/#stop/1413,,
1424,,"Ventspils iela",,56.93523,24.03735,https://saraksti.lv/#stop/1424,,
1407,,"Ozolnieku iela",,56.93000,24.05838,https://saraksti.lv/#stop/1407,,
1408,,"Ozolnieku iela",,56.93085,24.05715,https://saraksti.lv/#stop/1408,,
1546,,"Kauguru iela",,56.93618,24.04649,https://saraksti.lv/#stop/1546,,
1545a,,"Lielirbes iela",,56.93148,24.03661,https://saraksti.lv/#stop/1545a,,
8021,,"Lielirbes iela",,56.93079,24.03431,https://saraksti.lv/#stop/8021,,
1426,,"Rucavas iela",,56.93912,24.03131,https://saraksti.lv/#stop/1426,,
1425,,"Rucavas iela",,56.93929,24.03054,https://saraksti.lv/#stop/1425,,
1409,,"Astras iela",,56.93162,24.05150,https://saraksti.lv/#stop/1409,,
1410,,"Astras iela",,56.93162,24.05095,https://saraksti.lv/#stop/1410,,
1411,,"Jaunmoku iela",,56.93415,24.04481,https://saraksti.lv/#stop/1411,,
1412,,"Jaunmoku iela",,56.93364,24.04570,https://saraksti.lv/#stop/1412,,
1418,,"Apuzes iela",,56.93388,24.02851,https://saraksti.lv/#stop/1418,,
1419,,"Pleskodāles iela",,56.93189,24.02486,https://saraksti.lv/#stop/1419,,
1417,,"Rucavas iela",,56.93628,24.03545,https://saraksti.lv/#stop/1417,,
1420,,"Zolitūdes iela",,56.92961,24.02001,https://saraksti.lv/#stop/1420,,
8020,,"Remtes iela",,56.92828,24.03030,https://saraksti.lv/#stop/8020,,
8019,,"Remtes iela",,56.92816,24.03064,https://saraksti.lv/#stop/8019,,
5342,,"A.Saharova iela",,56.94603,24.20855,https://saraksti.lv/#stop/5342,,
5035a,,"Baltinavas iela",,56.94320,24.23254,https://saraksti.lv/#stop/5035a,,
5140,,"Ilūkstes iela",,56.94743,24.19842,https://saraksti.lv/#stop/5140,,
9095,,"Kaivas iela",,56.94399,24.24039,https://saraksti.lv/#stop/9095,,
5197,,"Liepiņas",,56.94422,24.22229,https://saraksti.lv/#stop/5197,,
9101,,"Ulbrokas iela 13",,56.94541,24.21344,https://saraksti.lv/#stop/9101,,
5456,,"A.Deglava iela",,56.94483,24.20657,https://saraksti.lv/#stop/5456,,
5470,,"A.Saharova iela",,56.94396,24.20571,https://saraksti.lv/#stop/5470,,
5455,,"Brāļu Kaudzīšu iela",,56.94170,24.20522,https://saraksti.lv/#stop/5455,,
5471,,"Brāļu Kaudzīšu iela",,56.94074,24.20434,https://saraksti.lv/#stop/5471,,
0493,,"Pavasara gatve",,56.93406,24.20199,https://saraksti.lv/#stop/0493,,
0492,,"Pavasara gatve",,56.93297,24.20106,https://saraksti.lv/#stop/0492,,
0394,,"Rudens iela",,56.93786,24.20314,https://saraksti.lv/#stop/0394,,
0393,,"Rudens iela",,56.93727,24.20334,https://saraksti.lv/#stop/0393,,
0196,,"Brāļu Kaudzīšu iela",,56.94045,24.19660,https://saraksti.lv/#stop/0196,,
0005,,"Dzeņu iela",,56.93912,24.20657,https://saraksti.lv/#stop/0005,,
0004,,"Dzeņu iela",,56.93943,24.20665,https://saraksti.lv/#stop/0004,,
0476,,"Sesku iela",,56.94518,24.19585,https://saraksti.lv/#stop/0476,,
0157,,"Zemes iela",,56.94246,24.19548,https://saraksti.lv/#stop/0157,,
0043,,"Jukuma Vācieša iela",,56.93158,24.20996,https://saraksti.lv/#stop/0043,,
0360,,"Katlakalna iela",,56.93203,24.19866,https://saraksti.lv/#stop/0360,,
0288,,"Rembates iela",,56.93896,24.23030,https://saraksti.lv/#stop/0288,,
0357,,"Žīguru iela",,56.93693,24.22440,https://saraksti.lv/#stop/0357,,
0413,,"Salnas iela",,56.94431,24.21736,https://saraksti.lv/#stop/0413,,
0414,,"Salnas iela",,56.94324,24.21675,https://saraksti.lv/#stop/0414,,
0488,,"Ulbrokas iela",,56.93893,24.21521,https://saraksti.lv/#stop/0488,,
0487,,"Ulbrokas iela",,56.93867,24.21490,https://saraksti.lv/#stop/0487,,
4132,,"Pagrieziens uz Piņķiem",,56.94404,23.92294,https://saraksti.lv/#stop/4132,,
5279,,"Priežciems",,56.95071,23.93612,https://saraksti.lv/#stop/5279,,
0090,,"Dārzciema iela",,56.94944,24.18412,https://saraksti.lv/#stop/0090,,
5141,,"Ilūkstes iela",,56.94810,24.19430,https://saraksti.lv/#stop/5141,,
0308,,"Itas Kozakevičas iela",,56.95101,24.17224,https://saraksti.lv/#stop/0308,,
7991,,"Viršu iela",,56.95041,24.17666,https://saraksti.lv/#stop/7991,,
0445,,"Gustava Zemgala gatve",,56.96253,24.17099,https://saraksti.lv/#stop/0445,,
0161,,"Ilūkstes iela",,56.95550,24.19729,https://saraksti.lv/#stop/0161,,
0156,,"Ilūkstes iela",,56.95563,24.19842,https://saraksti.lv/#stop/0156,,
0280,,"Mēbeļu nams",,56.95636,24.19119,https://saraksti.lv/#stop/0280,,
0279,,"Mēbeļu nams",,56.95668,24.19113,https://saraksti.lv/#stop/0279,,
0306,,"Nīcgales iela",,56.95969,24.17672,https://saraksti.lv/#stop/0306,,
0371,,"Purvciems",,56.95433,24.20553,https://saraksti.lv/#stop/0371,,
0372,,"Purvciems",,56.95478,24.20480,https://saraksti.lv/#stop/0372,,
0309,,"Stirnu iela",,56.95899,24.18050,https://saraksti.lv/#stop/0309,,
0450,,"Stirnu iela",,56.95860,24.18086,https://saraksti.lv/#stop/0450,,
0242,,"Lielvārdes iela",,56.96149,24.19829,https://saraksti.lv/#stop/0242,,
0243,,"Lielvārdes iela",,56.96139,24.19753,https://saraksti.lv/#stop/0243,,
0107,,"Varavīksnes gatve",,56.95384,24.19930,https://saraksti.lv/#stop/0107,,
0159,,"Varavīksnes gatve",,56.95340,24.19895,https://saraksti.lv/#stop/0159,,
0441,,"Zemitānu stacija",,56.96469,24.16670,https://saraksti.lv/#stop/0441,,
1701,,"80.vidusskola",,56.95858,24.20383,https://saraksti.lv/#stop/1701,,
0110,,"Stacionārs ""Biķernieki""",,56.96515,24.19910,https://saraksti.lv/#stop/0110,,
2059,,"Dzelzavas iela",,56.95825,24.17694,https://saraksti.lv/#stop/2059,,
2062,,"Dzelzavas iela",,56.95900,24.17742,https://saraksti.lv/#stop/2062,,
2060,,"Purvciema iela",,56.95477,24.17535,https://saraksti.lv/#stop/2060,,
2061,,"Purvciema iela",,56.95558,24.17591,https://saraksti.lv/#stop/2061,,
7998,,"Stigu iela",,56.95378,24.21674,https://saraksti.lv/#stop/7998,,
2058,,"64.vidusskola",,56.95901,24.18499,https://saraksti.lv/#stop/2058,,
2065,,"64.vidusskola",,56.96023,24.18720,https://saraksti.lv/#stop/2065,,
2057,,"Ainavas iela",,56.96184,24.19071,https://saraksti.lv/#stop/2057,,
2066,,"Ainavas iela",,56.96240,24.19213,https://saraksti.lv/#stop/2066,,
2080,,"Ieriķu iela",,56.96507,24.19535,https://saraksti.lv/#stop/2080,,
2125,,"Ieriķu iela",,56.96463,24.19485,https://saraksti.lv/#stop/2125,,
0491,,"Ūnijas iela",,56.96430,24.17686,https://saraksti.lv/#stop/0491,,
0499,,"Vaidavas iela",,56.96208,24.17614,https://saraksti.lv/#stop/0499,,
2126,,"Vaidavas iela",,56.96165,24.17604,https://saraksti.lv/#stop/2126,,
7066,,"Stigu iela 10",,56.95678,24.22215,https://saraksti.lv/#stop/7066,,
7067,,"Stigu iela 10",,56.95626,24.22107,https://saraksti.lv/#stop/7067,,
4175,,"Ūnijas iela",,56.96526,24.17701,https://saraksti.lv/#stop/4175,,
6445,,"Kāpu iela",,56.88165,24.15975,https://saraksti.lv/#stop/6445,,
1297,,"Kāpu iela",,56.88263,24.15872,https://saraksti.lv/#stop/1297,,
1300,,"Ādiņas",,56.87967,24.17285,https://saraksti.lv/#stop/1300,,
1301,,"Ādiņas",,56.87981,24.17350,https://saraksti.lv/#stop/1301,,
1298,,"Vidēji",,56.87969,24.16750,https://saraksti.lv/#stop/1298,,
1299,,"Vidēji",,56.87972,24.16765,https://saraksti.lv/#stop/1299,,
5324,,"Rāmava",,56.89046,24.14879,https://saraksti.lv/#stop/5324,,
4003,,"Loģistikas centrs",,56.88973,24.14808,https://saraksti.lv/#stop/4003,,
1296a,,"Pagrieziens uz Baložiem",,56.88534,24.15298,https://saraksti.lv/#stop/1296a,,
8090,,"Pagrieziens uz Rāmavu",,56.88614,24.15522,https://saraksti.lv/#stop/8090,,
8091,,"Pagrieziens uz Rāmavu",,56.88641,24.15499,https://saraksti.lv/#stop/8091,,
5323a,,"Rāmava",,56.89022,24.14862,https://saraksti.lv/#stop/5323a,,
0018,,"Apskates stacija",,56.88865,24.22999,https://saraksti.lv/#stop/0018,,
0019,,"Apskates stacija",,56.88846,24.23107,https://saraksti.lv/#stop/0019,,
0223,,"Krustpils iela",,56.89211,24.22177,https://saraksti.lv/#stop/0223,,
0224,,"Krustpils iela",,56.89301,24.22023,https://saraksti.lv/#stop/0224,,
0001,,"Latgales iela 450",,56.88659,24.23493,https://saraksti.lv/#stop/0001,,
0002,,"Latgales iela 450",,56.88684,24.23493,https://saraksti.lv/#stop/0002,,
0397,,"Rumbula",,56.88286,24.24487,https://saraksti.lv/#stop/0397,,
0396,,"Rumbula",,56.88161,24.24677,https://saraksti.lv/#stop/0396,,
1254,,"Lucavsala",,56.92935,24.11422,https://saraksti.lv/#stop/1254,,
1333,,"Lucavsala",,56.92919,24.11457,https://saraksti.lv/#stop/1333,,
1253,,"Zaķusala",,56.93257,24.11941,https://saraksti.lv/#stop/1253,,
1334,,"Zaķusala",,56.93258,24.12003,https://saraksti.lv/#stop/1334,,
2124,,"Televīzijas centrs",,56.93483,24.11766,https://saraksti.lv/#stop/2124,,
0139,,"Ganību dambis",,56.98841,24.12306,https://saraksti.lv/#stop/0139,,
0140,,"Ganību dambis",,56.98851,24.12278,https://saraksti.lv/#stop/0140,,
3086,,"Duntes iela",,56.99326,24.12306,https://saraksti.lv/#stop/3086,,
0318,,"Ozolaine/Jūras medicīnas centrs",,56.98733,24.13300,https://saraksti.lv/#stop/0318,,
0317,,"Ozolaine/Jūras medicīnas centrs",,56.98653,24.13385,https://saraksti.lv/#stop/0317,,
0486,,"Tilta iela",,56.99287,24.12413,https://saraksti.lv/#stop/0486,,
0106,,"Tilta iela",,56.99248,24.12495,https://saraksti.lv/#stop/0106,,
0482,,"Traumatoloģijas un ortopēdijas slimnīca",,56.98378,24.13604,https://saraksti.lv/#stop/0482,,
0483,,"Traumatoloģijas un ortopēdijas slimnīca",,56.98292,24.13627,https://saraksti.lv/#stop/0483,,
7992,,"Vītolu iela",,56.98891,24.13062,https://saraksti.lv/#stop/7992,,
2016,,"Vītolu iela",,56.99035,24.12953,https://saraksti.lv/#stop/2016,,
7985,,"1.trolejbusu parks",,56.98780,24.12156,https://saraksti.lv/#stop/7985,,
7986,,"1.trolejbusu parks",,56.98693,24.12113,https://saraksti.lv/#stop/7986,,
3072,,"1.trolejbusu parks",,56.98733,24.12159,https://saraksti.lv/#stop/3072,,
3088,,"1.trolejbusu parks",,56.98761,24.12163,https://saraksti.lv/#stop/3088,,
3069,,"Bukultu iela",,56.97712,24.11400,https://saraksti.lv/#stop/3069,,
3091,,"Bukultu iela",,56.97765,24.11440,https://saraksti.lv/#stop/3091,,
0134,,"Rāmuļu iela",,56.98386,24.11947,https://saraksti.lv/#stop/0134,,
0136,,"Rāmuļu iela",,56.98316,24.11860,https://saraksti.lv/#stop/0136,,
3071,,"Rāmuļu iela",,56.98339,24.11918,https://saraksti.lv/#stop/3071,,
3089,,"Rāmuļu iela",,56.98356,24.11924,https://saraksti.lv/#stop/3089,,
0374,,"Rankas iela",,56.98015,24.11637,https://saraksti.lv/#stop/0374,,
0375,,"Rankas iela",,56.97877,24.11502,https://saraksti.lv/#stop/0375,,
3070,,"Rankas iela",,56.97968,24.11612,https://saraksti.lv/#stop/3070,,
3090,,"Rankas iela",,56.97946,24.11591,https://saraksti.lv/#stop/3090,,
0387,,"Rūpnīca ""RER""",,56.99090,24.12200,https://saraksti.lv/#stop/0387,,
0388,,"Rūpnīca ""RER""",,56.99119,24.12231,https://saraksti.lv/#stop/0388,,
3073,,"Rūpnīca ""RER""",,56.99017,24.12219,https://saraksti.lv/#stop/3073,,
3087,,"Rūpnīca ""RER""",,56.99089,24.12210,https://saraksti.lv/#stop/3087,,
0025,,"Aptiekas iela",,56.99897,24.11674,https://saraksti.lv/#stop/0025,,
3077,,"Aldaris",,57.00220,24.12368,https://saraksti.lv/#stop/3077,,
3083,,"Aldaris",,57.00221,24.12368,https://saraksti.lv/#stop/3083,,
2130,,"Meža prospekts",,56.99604,24.13189,https://saraksti.lv/#stop/2130,,
0189,,"Sarkandaugavas kapi",,56.99691,24.13919,https://saraksti.lv/#stop/0189,,
3076,,"Allažu iela",,56.99845,24.12362,https://saraksti.lv/#stop/3076,,
3084,,"Allažu iela",,56.99815,24.12350,https://saraksti.lv/#stop/3084,,
3075,,"Sarkandaugava",,56.99543,24.12592,https://saraksti.lv/#stop/3075,,
3085,,"Sarkandaugava",,56.99510,24.12628,https://saraksti.lv/#stop/3085,,
3079,,"Daudersala",,57.01021,24.12509,https://saraksti.lv/#stop/3079,,
3081,,"Daudersala",,57.00952,24.12540,https://saraksti.lv/#stop/3081,,
3078,,"Gaujienas iela",,57.00624,24.12518,https://saraksti.lv/#stop/3078,,
3082,,"Gaujienas iela",,57.00634,24.12516,https://saraksti.lv/#stop/3082,,
3074,,"Duntes iela",,56.99344,24.12329,https://saraksti.lv/#stop/3074,,
0415,,"Sarkandaugava",,56.99419,24.12494,https://saraksti.lv/#stop/0415,,
0416,,"Sarkandaugava",,56.99487,24.12679,https://saraksti.lv/#stop/0416,,
0266,,"Aldaris",,57.00568,24.11999,https://saraksti.lv/#stop/0266,,
0024,,"Aptiekas iela",,56.99841,24.11713,https://saraksti.lv/#stop/0024,,
0023,,"Aptiekas iela",,56.99943,24.11796,https://saraksti.lv/#stop/0023,,
0384,,"Psihiskās veselības centrs",,56.99401,24.12076,https://saraksti.lv/#stop/0384,,
0383,,"Psihiskās veselības centrs",,56.99378,24.12071,https://saraksti.lv/#stop/0383,,
0217,,"Daudersalas pārvads",,57.01052,24.12890,https://saraksti.lv/#stop/0217,,
0216,,"Daudersalas pārvads",,57.00957,24.12932,https://saraksti.lv/#stop/0216,,
7996,,"Muzejs ""Dauderi""",,57.00337,24.12984,https://saraksti.lv/#stop/7996,,
0365,,"Muzejs ""Dauderi""",,57.00519,24.12891,https://saraksti.lv/#stop/0365,,
0051,,"Viestura prospekts",,57.00004,24.13192,https://saraksti.lv/#stop/0051,,
0050,,"Viestura prospekts",,56.99909,24.13215,https://saraksti.lv/#stop/0050,,
0420,,"Meža prospekts",,56.99611,24.13239,https://saraksti.lv/#stop/0420,,
0417a,,"Sarkandaugava",,56.99522,24.13215,https://saraksti.lv/#stop/0417a,,
0417b,,"Sarkandaugava - izkāpšana",,56.99576,24.13163,https://saraksti.lv/#stop/0417b,,
